# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    7.162162162    3.974999684    3.725728277    3.668365101
    7.177177177    4.002884504    3.764752998    3.709968972
    7.192192192    4.029619204    3.796141828    3.742551120
    7.207207207    4.039303128    3.816946876    3.765970791
    7.222222222    4.038241066    3.841910204    3.796785410
    7.237237237    4.045052791    3.885435294    3.848567321
    7.252252252    4.057797862    3.936642095    3.908685584
    7.267267267    4.053693357    3.966228838    3.946336171
    7.282282282    4.022277716    3.958136388    3.943925233
    7.297297297    3.976979854    3.923512182    3.911917802
    7.312312312    3.934456460    3.883848011    3.872860920
    7.327327327    3.907675560    3.857169413    3.846047111
    7.342342342    3.906388767    3.854739719    3.843197183
    7.357357357    3.922280704    3.868633558    3.856513464
    7.372372372    3.932747951    3.875119719    3.862071337
    7.387387387    3.922617426    3.857038525    3.842293179
    7.402402402    3.892150401    3.812616635    3.794900761
    7.417417417    3.848892466    3.750041804    3.728152840
    7.432432432    3.800605776    3.681399140    3.655116691
    7.447447447    3.753322474    3.616332302    3.586183499
    7.462462462    3.711326529    3.557162945    3.523117951
    7.477477477    3.679208049    3.503824769    3.464862189
    7.492492492    3.663092116    3.461223233    3.416123823
    7.507507508    3.660144192    3.430258245    3.378680357
    7.522522523    3.650595607    3.399388649    3.342844551
    7.537537538    3.614260212    3.355473324    3.297019085
    7.552552553    3.550571373    3.296403560    3.238859077
    7.567567568    3.475381843    3.231118164    3.175852950
    7.582582583    3.404857179    3.171597456    3.118994981
    7.597597598    3.346647683    3.125253997    3.075500417
    7.612612613    3.298295848    3.090148787    3.043398528
    7.627627628    3.251829702    3.056201392    3.012139218
    7.642642643    3.206008414    3.018027245    2.975586385
    7.657657658    3.168268964    2.980122306    2.937657982
    7.672672673    3.143304904    2.947289915    2.903072850
    7.687687688    3.126487702    2.918877219    2.871970789
    7.702702703    3.107296347    2.889767352    2.840534027
    7.717717718    3.078868942    2.853757436    2.802850486
    7.732732733    3.048897482    2.814444813    2.761523892
    7.747747748    3.027316810    2.782485844    2.727249683
    7.762762763    3.011038221    2.762120326    2.705881354
    7.777777778    2.990656970    2.747736928    2.692672180
    7.792792793    2.960939422    2.729764471    2.677210128
    7.807807808    2.923782349    2.702511008    2.652303904
    7.822822823    2.881358288    2.664385007    2.615438261
    7.837837838    2.833922319    2.618407474    2.570005721
    7.852852853    2.782069615    2.571176477    2.523906081
    7.867867868    2.728917015    2.528869103    2.484021994
